"source","target","ligand.complex","receptor.complex","aggregate_rank","mean_rank","natmi.edge_specificity","natmi.rank","connectome.weight_sc","connectome.rank","logfc.logfc_comb","logfc.rank","sca.LRscore","sca.rank","cellphonedb.pvalue","cellphonedb.rank"
"FCGR3A+ Mono","FCGR3A+ Mono","ICAM4","ITGA4",0.209488864016778,1808.9,0.12417609399181,239,0.738044172459268,875,0.302321289114708,2134,0.643050796024274,4739,0,1057.5
"NK","B","HMGB1","CXCR4",0.209841831674191,1452.9,0.0224301170854563,2619,0.374423822464629,1891,0.546301107946891,1390,0.934198778330161,307,0,1057.5
"Platelet","DC","TNFSF13B","HLA-DPB1",0.211046431444884,1152.5,0.0224066441838299,2622,0.921651997573306,565,1.49305515928833,240,0.89233647502228,1278,0,1057.5
"NK","CD14+ Mono","GNAI2","FPR1",0.211198753999337,1421.3,0.0485060670173423,1176,0.512781171494075,1433,1.03078567882408,572,0.814048353614107,2868,0,1057.5
"NK","CD14+ Mono","HLA-B","CANX",0.211675877128513,1697.1,0.0163914852786747,3171,0.489210344793569,1506,0.502374926377035,1486,0.892821478942772,1265,0,1057.5
"CD14+ Mono","NK","CD99","PILRB",0.212256556891722,1974.9,0.0281003518684428,2181,0.302954877787225,2166,0.385471979405769,1845,0.830505962062201,2625,0,1057.5
"NK","CD14+ Mono","HSP90B1","LRP1",0.212632352051756,1550.5,0.0824457069892501,554,0.516056681575005,1424,0.647156414498336,1164,0.770604090289923,3553,0,1057.5
"CD14+ Mono","B","MIF","CD74_CXCR4",0.212632352051756,1468.7,0.016561806252017,3157,0.454484801213195,1618,0.795024172561825,865,0.919533049711019,646,0,1057.5
"DC","B","LGALS9","CD47",0.213066386384971,2250.7,0.0226024931265757,2597,0.433241685163126,1696,0.291448841777459,2167,0.830383299105596,2627,0.001,2166.5
"NK","B","HLA-A","APLP2",0.213591802281577,1350.3,0.0207543278145661,2786,0.612448333737715,1176,0.785976874419765,881,0.910549691897499,851,0,1057.5
"Memory CD4 T","CD8 T","CD99","CD81",0.213940900932878,2203.1,0.022486472869821,2612,0.256233037571563,2416,0.312261350551985,2091,0.815949074938292,2839,0,1057.5
"CD14+ Mono","NK","SIRPA","CD47",0.214554232317652,1687.1,0.089939310377218,472.5,0.453424808921825,1622.5,0.571852695216613,1319.5,0.738590164126982,3963.5,0,1057.5
"Platelet","Naive CD4 T","SELPLG","SELL",0.214693460811501,2347.6,0.0223200210792937,2631,0.238702457779954,2507,0.423118308510409,1720,0.850143905236333,2276,0.023,2604
"NK","CD14+ Mono","CD47","SIRPA",0.215036566167806,1687.1,0.089939310377218,472.5,0.453424808921825,1622.5,0.571852695216613,1319.5,0.738590164126982,3963.5,0,1057.5
"Naive CD4 T","Naive CD4 T","LCK","CD8A_CD8B",0.215101778420374,1775.7,0.0456179858803378,1257,0.248688556143421,2459,0.508435141584083,1473,0.829957517604272,2632,0,1057.5
"Memory CD4 T","FCGR3A+ Mono","CD40LG","CD53",0.215510717044487,2266.8,0.0490719432847389,1158,0.221746792570108,2586,0.169761297782639,2633,0.842310214722428,2430,0.016,2527
"Naive CD4 T","CD8 T","HLA-F","CD8B",0.215920277391954,1931.5,0.038089293413293,1546,0.259401060642529,2401,0.33620328522185,2019,0.829915917063834,2634,0,1057.5
"NK","B","SELPLG","SELL",0.215920277391954,1892.7,0.022297732322889,2634,0.239915595203365,2501,0.723796963774061,993,0.850080251926153,2278,0,1057.5
"DC","Platelet","CALM1","MYLK",0.216289753617157,1600.2,0.102607867750475,349,1.78079241987427,152,0.277555659030849,2222,0.850261948776079,2272,0.121,3006
"B","CD8 T","HLA-A","CD3D",0.216330460171424,1679.9,0.0299726742843192,2025,0.221875933903708,2584,0.16960185965787,2635,0.952657297683966,98,0,1057.5
"Memory CD4 T","DC","CD99","PILRB",0.216741266092088,2336.9,0.0278112621399768,2200,0.324827746194454,2084,0.200845681356299,2518,0.829776884874891,2636,0.002,2246.5
"DC","Naive CD4 T","HLA-A","CD3D",0.217152695863674,1698.1,0.0288010359785091,2131,0.213221503331726,2637,0.18766574974272,2554,0.951749936007922,111,0,1057.5
"NK","B","SEMA4D","CD72",0.217946268263645,1287.3,0.123725898258465,245,0.71067729981175,941,1.03813129402715,560,0.764904363857255,3633,0,1057.5
"Memory CD4 T","DC","HLA-C","LILRA1",0.217977429801217,2318.6,0.0268423587760901,2279,0.293443019726528,2214,0.168293604988754,2639,0.862069638952427,2046,0.00700000000000001,2415
"NK","B","HLA-B","CANX",0.218433840341,1808.9,0.014313381509204,3424,0.459001294425631,1604,0.493975154920953,1513,0.886160367862841,1446,0,1057.5
"B","B","HMGB1","CXCR4",0.218804667672652,1397.9,0.0222503155981812,2641,0.369004086706072,1916,0.692866966128794,1063,0.933950973125242,312,0,1057.5
"Memory CD4 T","CD8 T","CD99","PILRB",0.218827626172517,2422.7,0.0188311956355521,2962,0.213701111576701,2632,0.242201114069895,2359,0.800445924851928,3103,0,1057.5
"DC","CD8 T","ARPC5","ADRB2",0.219634415175209,1718.7,0.0463850869911163,1234,0.619870028914597,1157,0.544514119187336,1393,0.829155676561442,2643,0.001,2166.5
"FCGR3A+ Mono","NK","S100A8","ITGB2",0.219634415175209,1559.9,0.0298263247592136,2039,0.555926380289517,1328,0.167922763650881,2643,0.916255126309648,732,0,1057.5
"FCGR3A+ Mono","CD8 T","GNAS","ADRB2",0.220882970256751,1816.3,0.0451779245958551,1268,0.450049520349916,1635,0.476379039276626,1558,0.769812639133407,3563,0,1057.5
"CD8 T","NK","ICAM3","ITGAL",0.221719801033772,2265.9,0.0228940392322903,2565,0.284426623396948,2256,0.475280371235709,1562,0.828784807043533,2648,0.003,2298.5
"NK","FCGR3A+ Mono","MIF","TNFRSF14",0.221719801033772,2421.1,0.0221838333517583,2648,0.243139348598782,2486,0.180945531456123,2579,0.856782755513784,2146,0.002,2246.5
"Naive CD4 T","Memory CD4 T","HLA-A","CD3D",0.222138772571484,1532.1,0.0321770966492394,1867,0.345211543224768,2007,0.166173792729798,2649,0.954232230644102,80,0,1057.5
"NK","NK","HLA-A","APLP2",0.22236148391661,1840.3,0.0118837443062491,3722,0.488848612357301,1508,0.525567656896474,1448,0.885093399160038,1466,0,1057.5
"B","NK","ADAM28","ITGA4",0.222855831097934,1864.9,0.0708303900485221,715,0.448364933208457,1639,0.552789789112678,1369,0.675151482275814,4544,0,1057.5
"FCGR3A+ Mono","Naive CD4 T","HLA-B","CD3G",0.222978615743635,2019.1,0.0299578970299492,2028,0.211524983586657,2651,0.200167155537188,2521,0.916594226497406,729,0.001,2166.5
"CD8 T","FCGR3A+ Mono","ICAM3","ITGAL",0.222978615743635,2402.3,0.0227987418412201,2575,0.282412380310274,2266,0.263610266484921,2273,0.828488654219699,2651,0.002,2246.5
"NK","Naive CD4 T","SELPLG","SELL",0.22382099716272,1873.5,0.0221761365274447,2653,0.23671558349291,2521,0.801459701123498,851,0.849731473899853,2285,0,1057.5
"B","CD8 T","HLA-C","CD3D",0.224243141511129,1665.7,0.0299063843112272,2032,0.238243893122991,2511,0.165373204475382,2654,0.954876732986979,74,0,1057.5
"Naive CD4 T","NK","HLA-F","KIR3DL2",0.22434340831247,1518.3,0.0849430482737463,527,0.712278720152999,936,0.452772163791409,1642,0.779314223050125,3429,0,1057.5
"FCGR3A+ Mono","Memory CD4 T","B2M","CD3G",0.224665922577878,1613.1,0.0349257570731273,1705,0.249504100850175,2452,0.165240160262516,2655,0.940725463657651,196,0,1057.5
"DC","CD14+ Mono","IL1B","SIGIRR",0.225089341082962,1325.5,0.043721768931959,1313,0.84828005431698,678,0.757121250421496,923,0.828311367212768,2656,0,1057.5
"Platelet","Memory CD4 T","HLA-B","CD3G",0.225089341082962,1806.3,0.0350356874871775,1697,0.280973550537607,2274,0.389150272928172,1830,0.922387323139458,575,0.031,2655.5
"Platelet","CD14+ Mono","APP","PTGER2",0.225320411182584,1287.1,0.060549198821766,899,1.00518441362364,479,1.05757080066666,538,0.776972457702466,3462,0,1057.5
